rank,title,pages,type,course,academic_year,rating,url,document_id
19,BSc. Community Health - Summary of Lecture Notes and Course Structure,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/bsc-community-health-lectures-notes-retreived-summary/118991358?queryID=47246653b46f348fc435d14fe8893ea5&origin=search-results,118991358
20,Community Health II - Comprehensive Notes on Strategy & Primary Care,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/health-records-and-information-technology/community-health-ll-notes/118537066?queryID=47246653b46f348fc435d14fe8893ea5&origin=search-results,118537066
21,Unit 31: Key Concepts in Community Health Nursing Practices,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/unit-31-community-health/117773113?queryID=47246653b46f348fc435d14fe8893ea5&origin=search-results,117773113
22,Community Health Nursing II - Quiz & Study Notes (CHN 201),,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/community-health-nursing-ii-1-1/117680383?queryID=47246653b46f348fc435d14fe8893ea5&origin=search-results,117680383
23,Community Health Nursing 2 End of Semester 1.2 Exam Prep - July 2024,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/community-health-end-of-sem-12-july-2024/117247100?queryID=47246653b46f348fc435d14fe8893ea5&origin=search-results,117247100
24,Community Health Exam 2019-1: Questions & Guidelines,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/health-records-and-information-technology/community-health-2019-1/116067342?queryID=47246653b46f348fc435d14fe8893ea5&origin=search-results,116067342
25,"Kogei, Joy Jebiwott - Admission Summary for Community Health Nursing",,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/kogei-joy-jebiwott-summary-community-health-nursing/95050884?queryID=47246653b46f348fc435d14fe8893ea5&origin=search-results,95050884
26,Theory - Summary of Community Health Nursing Principles,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/theory-summary-community-health-nursing/84580877?queryID=47246653b46f348fc435d14fe8893ea5&origin=search-results,84580877
27,Community Health Services FAQs: Roles of CHVs and CHPs Explained,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/community-health-services-frequently-asked-questions/83517954?queryID=47246653b46f348fc435d14fe8893ea5&origin=search-results,83517954
28,KEY HIV Commodities Overview for Community Health Nursing,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/key-hiv-commodities-summary-community-health-nursing/78924471?queryID=47246653b46f348fc435d14fe8893ea5&origin=search-results,78924471
29,"Utilization of Health Info Management by CHWs at AMREF, Kibera (P57/PT/13599)",,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/health-records-and-information-technology/utilization-of-the-health-information-management-system-by-community-health-workers-in-the-amref-facility-in-kiberanairobi-county-kenya/64102939?queryID=47246653b46f348fc435d14fe8893ea5&origin=search-results,64102939
30,Kenya Community Health Strategy 2020-2025: Final Signed Off Document,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/kenya-community-health-strategy-final-signed-off-2020-25/63838931?queryID=47246653b46f348fc435d14fe8893ea5&origin=search-results,63838931
1,Unit 1: Overview of Concepts in Community Health (CH 101),,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/health-records-and-information-technology/unit-1-introduction-to-concepte-in-community-health/61288967?queryID=1b6fab2e676c182067eef777ef09d917&origin=search-results,61288967
2,Unit 1: Key Concepts and Overview of Community Health,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/health-records-and-information-technology/unit-1-introduction-to-concepte-in-community-health/54471000?queryID=1b6fab2e676c182067eef777ef09d917&origin=search-results,54471000
3,Unit 1: Key Concepts and Determinants in Community Health,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/health-records-and-information-technology/unit-1-introduction-to-concepte-in-community-health/44828434?queryID=1b6fab2e676c182067eef777ef09d917&origin=search-results,44828434
4,Community Health Nursing 1: Concepts and Practice Overview,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/introduction-to-community-health-nursing-1-word-prepared-by-agatha/30817381?queryID=1b6fab2e676c182067eef777ef09d917&origin=search-results,30817381
5,Final Exam Summary for Paediatrics-2: Community Health Nursing,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/paediatrics-2-summary-community-health-nursing/92857310?queryID=1b6fab2e676c182067eef777ef09d917&origin=search-results,92857310
6,Epidemiology-1: Comprehensive Notes on Community Health and Disease,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/epidemiology-1-epidemiology-notes/79737545?queryID=1b6fab2e676c182067eef777ef09d917&origin=search-results,79737545
7,Nursing Revision Questions: Diploma in Community Health Nursing - D/NURS/22010,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/nursing-revision-questions-12/63223162?queryID=1b6fab2e676c182067eef777ef09d917&origin=search-results,63223162
8,Community Health Promotion Module 6: CHP 108 Overview and Concepts,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-assistant/health-promotion-cha-1/99607308?queryID=1b6fab2e676c182067eef777ef09d917&origin=search-results,99607308
9,2.2 FEB2024 End of Semester 2 Exam QP: Community Health Nursing,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/22-feb2024-question-papers/117287995?queryID=1b6fab2e676c182067eef777ef09d917&origin=search-results,117287995
10,KENYA MEDICAL TRAINING COLLEGE YEAR 1 END OF SEMESTER 2 EXAMS FOR DIPLOMA IN COMMUNITY HEALTH NURSING,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/pdf-scanner-12-end-of-sem/116107462?queryID=1b6fab2e676c182067eef777ef09d917&origin=search-results,116107462
11,Sociology Training Manual for Community Health Assistants (PHSC 101),,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-assistant/sociology-manual-1-1/129057399?queryID=1b6fab2e676c182067eef777ef09d917&origin=search-results,129057399
12,Sociology: A Self-Learning Material for Community Health Assistant Course,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/sociology/91563206?queryID=1b6fab2e676c182067eef777ef09d917&origin=search-results,91563206
13,Occupational Safety and Health Module 29 - Community Health III (CMCH 21),,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/occupational-safety-and-health-2019/72636877?queryID=1b6fab2e676c182067eef777ef09d917&origin=search-results,72636877
14,KENYA MEDICAL TRAINING COLLEGE COMMUNITY HEALTH YEAR 1 EXAM PAPER: BASIC,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/basic-principles-of-medicine-2/125904245?queryID=1b6fab2e676c182067eef777ef09d917&origin=search-results,125904245
15,FQE 2021 Paper 3 - Final Examination in Community Health Nursing,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/fqe-2021-paper-3-general-nursing/114549871?queryID=1b6fab2e676c182067eef777ef09d917&origin=search-results,114549871
16,KRCHN Final Qualifying Exam Jan 2017 Paper 2: Community Health Nursing,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/final-qualifying-exam/fqe-jan-2017-paper-2/113766493?queryID=1b6fab2e676c182067eef777ef09d917&origin=search-results,113766493
17,Community Health Promotion Overview - CHP 108 Module 6,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/health-promotion-cha-none/69618938?queryID=1b6fab2e676c182067eef777ef09d917&origin=search-results,69618938
18,Child Health Paper Marking KEY - Community Health Assistants Exam,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-assistant/child-health-marking-key/116202314?queryID=1b6fab2e676c182067eef777ef09d917&origin=search-results,116202314
19,KRCHN Final Exam Paper 3 - Community Health - June 2017,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/final-qualifying-exam/fqe-paper-3-jun-2017/113766460?queryID=1b6fab2e676c182067eef777ef09d917&origin=search-results,113766460
20,Research Methods Overview - RES 303: Community Health Inquiry Essentials,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/nursing-research/research-methods/100337818?queryID=1b6fab2e676c182067eef777ef09d917&origin=search-results,100337818
21,Final Qualifying Exam - Clinical Medicine & Surgery - Community Health 2022,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/final-qualifying-exam/98183086?queryID=1b6fab2e676c182067eef777ef09d917&origin=search-results,98183086
22,Nursing Exam Paper: Neurology & Dermatology - Diploma in Community Health,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/pharmacology-11/132722492?queryID=1b6fab2e676c182067eef777ef09d917&origin=search-results,132722492
23,TVET CDACC 102106T4COH Community Health Level 6 Human Anatomy & Physiology Exam,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/perioperative-theater-technology-diploma/written-document-59-good/130455119?queryID=1b6fab2e676c182067eef777ef09d917&origin=search-results,130455119
24,Logbook for Diploma in Community Health - Research Methods,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health/research-methods/121824984?queryID=1b6fab2e676c182067eef777ef09d917&origin=search-results,121824984
25,Community First Aid Exam - Certificate in Community Health CHHP 2024,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/health-records-and-information-technology/community-first-aid-exam/113099651?queryID=1b6fab2e676c182067eef777ef09d917&origin=search-results,113099651
26,Field Attachment Report: Community Health Assistant - UASIN GISHU,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-assistant/douglas-attachment-report/105345876?queryID=1b6fab2e676c182067eef777ef09d917&origin=search-results,105345876
27,CHV 101: Community Health Volunteers Basic Modules Handbook,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-assistant/chv-basic-modules-handbook/133113079?queryID=1b6fab2e676c182067eef777ef09d917&origin=search-results,133113079
28,NCK MCQ: Community Health Nursing & Primary Health Care Exam Review,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/fundamentals-of-nursing/doc-20250507-wa0002-noce/130200692?queryID=1b6fab2e676c182067eef777ef09d917&origin=search-results,130200692
29,NURSING 2025: End of Semester 1 Exam for Diploma in Community Health Nursing,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/genitourinary-tract-disorders-medical-surgical-nursing/21-genito-urinary-nursing/126106029?queryID=1b6fab2e676c182067eef777ef09d917&origin=search-results,126106029
30,COTM 1.1 S2022 Community Health End of Semester Exam Marking Scheme,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/orthopaedic-nursing-medical-surgical-nursing/cotm-11-s2022-comm-health/123046455?queryID=1b6fab2e676c182067eef777ef09d917&origin=search-results,123046455
1,Gender and Sexual Health: End of Semester Exam - Diploma in Community Health,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/gender-issues-srh-daniel-revision/140867849?queryID=67dc871fe9b2c5e074fb30ffe90004f6&origin=search-results,140867849
2,FQE: General Paper for Diploma in Community Health Nursing - March 2018,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/fundamentals-of-nursing/fqe-march-2018-krchn-paper-4/123099863?queryID=67dc871fe9b2c5e074fb30ffe90004f6&origin=search-results,123099863
3,KRCHN (UPGR) Community Health Case Study: Malnutrition in Children,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/chris-community-case-study-1/121573013?queryID=67dc871fe9b2c5e074fb30ffe90004f6&origin=search-results,121573013
4,Human Nutrition Overview: Diploma in Community Health Nursing,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/nutrition-and-dietetics/human-nutrition/94931152?queryID=67dc871fe9b2c5e074fb30ffe90004f6&origin=search-results,94931152
5,Disaster Management Overview - Community Health III (2018),,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/disaster-management-2018/90886579?queryID=67dc871fe9b2c5e074fb30ffe90004f6&origin=search-results,90886579
6,CYNTHIA WANJIKU KAMANDE: PRACTICAL REPORT ON COMMUNITY HEALTH ASSISTANT,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-assistant/cynthias-report-edit/132224038?queryID=67dc871fe9b2c5e074fb30ffe90004f6&origin=search-results,132224038
7,HIV & STI Exam Paper: Diploma in Community Health - Semester 1,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-assistant/hiv-aids-sti/130341000?queryID=67dc871fe9b2c5e074fb30ffe90004f6&origin=search-results,130341000
8,ANP 1109 Course Outline: Anatomy & Physiology for Community Health Nursing,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/anatomy-physiology/126094087?queryID=67dc871fe9b2c5e074fb30ffe90004f6&origin=search-results,126094087
9,FQE CM 2021 - Community Health Past Examination Papers and Solutions,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/final-qualifying-exam/fqe-comm-health-2021-past-papers/113766512?queryID=67dc871fe9b2c5e074fb30ffe90004f6&origin=search-results,113766512
10,FQE July 2024: Medical Surgical Nursing Exam for Diploma in Community Health,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/fqe-july-2024-medical-surgical-nursing/147040955?queryID=67dc871fe9b2c5e074fb30ffe90004f6&origin=search-results,147040955
11,KMTC/QP-08: End of Year I Palliative & HBC Exam - March 2017,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/palliative/115551736?queryID=67dc871fe9b2c5e074fb30ffe90004f6&origin=search-results,115551736
12,Epidemiology 2016: Community Health Lessons & Key Concepts for Nursing,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/epidemiology-ii/epidemiology-2016-nursing/111863502?queryID=67dc871fe9b2c5e074fb30ffe90004f6&origin=search-results,111863502
13,Disaster Management Lecture Notes for Diploma in Community Health - Mod III,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/social-work-and-community-development/disaster-management-complete-lecture-notes-compress-ye5h6n/103849584?queryID=67dc871fe9b2c5e074fb30ffe90004f6&origin=search-results,103849584
14,COMM 301: Community Health Nursing Notes - Certificate Program Overview,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/nursing-council-questions/comm-health-notes-above-document-are-larning-materials-for-certicicate-nursing-class-semester/90420528?queryID=67dc871fe9b2c5e074fb30ffe90004f6&origin=search-results,90420528
15,UNIT ONE: Intro to Community Health Nursing and Its Principles,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/unit-one-introduction/80933408?queryID=67dc871fe9b2c5e074fb30ffe90004f6&origin=search-results,80933408
16,Practicum Report: Community Health Assistant Training (C/CHA/20055),,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/report-of-practicum/43766877?queryID=67dc871fe9b2c5e074fb30ffe90004f6&origin=search-results,43766877
17,"Home Visiting in Community Health: Skills, Principles, and Insights",,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/home-visiting-the-mentor/32106710?queryID=67dc871fe9b2c5e074fb30ffe90004f6&origin=search-results,32106710
18,COC MAY 2025 BCM - Past Exam Questions on Clinical Medicine and Community Health,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/clinical-medicine/coc-may-2025-bcm-coc-past-examinations/138346998?queryID=67dc871fe9b2c5e074fb30ffe90004f6&origin=search-results,138346998
19,Epidemiology Manual for CEPI 508: Community Health Diploma Course,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/epidemiology-epidem/130455669?queryID=67dc871fe9b2c5e074fb30ffe90004f6&origin=search-results,130455669
20,CHP 29 - Community Health Promoters Training Program Notes,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/sociology/chp-program-29-notes-11/123051525?queryID=67dc871fe9b2c5e074fb30ffe90004f6&origin=search-results,123051525
21,CHA 30195 - Health Promotion Textbook Notes for Community Health Assistants,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/medical-laboratory-science/cha-books-notes/119314170?queryID=67dc871fe9b2c5e074fb30ffe90004f6&origin=search-results,119314170
22,Community Diagnosis Questionnaire for Tenges Community Health Audit,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-assistant/community-diangnosis-questioner-at-tenges-bbbbb/115539745?queryID=67dc871fe9b2c5e074fb30ffe90004f6&origin=search-results,115539745
23,FQE Jan 2017 Diploma in Community Health Nursing Exam Paper 4,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/fundamentals-of-psychiatry/fqe-jan-2017-paper-4-1-1/114549815?queryID=67dc871fe9b2c5e074fb30ffe90004f6&origin=search-results,114549815
24,Community Health System Management Manual - HSM 105,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/comunity-health-system-managent-manual/69618943?queryID=67dc871fe9b2c5e074fb30ffe90004f6&origin=search-results,69618943
25,NCK 99 Questions - Community Health Nurse Revision Materials,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/nck-99-questions-revision-materials/127538009?queryID=67dc871fe9b2c5e074fb30ffe90004f6&origin=search-results,127538009
26,KRCHN Diploma Community Health Nursing Mock Exam Paper 2 - June 2025,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/paper-2-krchn-mock-exam/150195939?queryID=67dc871fe9b2c5e074fb30ffe90004f6&origin=search-results,150195939
27,FQE 2021 - Final Qualifying Exam for Diploma in Community Health Nursing,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/fqe-2021-fqe/149336507?queryID=67dc871fe9b2c5e074fb30ffe90004f6&origin=search-results,149336507
28,Certificate in Community Health Nursing Case Study: Severe Anemia,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/edwin-yego-anemia-case-study/141285416?queryID=67dc871fe9b2c5e074fb30ffe90004f6&origin=search-results,141285416
29,Monitoring and Evaluation Plan for Community Health Services (MOH 2014),,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/moh-tools/137191365?queryID=67dc871fe9b2c5e074fb30ffe90004f6&origin=search-results,137191365
30,MCH 101: Monitoring and Evaluation in Community Health Research,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-assistant/monitoring-and-evalution/135940684?queryID=67dc871fe9b2c5e074fb30ffe90004f6&origin=search-results,135940684
1,M&S 2020 Diploma in Community Health Nursing Sociology Exam,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/ms-2020-socio-anthropology-exam/132321239?queryID=d3c9a6fd73025efa06e45b7fc814b13c&origin=search-results,132321239
2,Community Strategy Module: Diploma in Community Health Nursing (NURS 101),,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/community-strategy/127699089?queryID=d3c9a6fd73025efa06e45b7fc814b13c&origin=search-results,127699089
3,CH Community Health Exam Key 120431: Marking Guide and Questions,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/health-system-management/ch-cat-marking-key-120431/118472292?queryID=d3c9a6fd73025efa06e45b7fc814b13c&origin=search-results,118472292
4,KMT 2023 Community Health Diagnosis Report: Kipsongo Sub-location,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/orthopaedic-nursing-medical-surgical-nursing/kakamega-medical-training-college/116636212?queryID=d3c9a6fd73025efa06e45b7fc814b13c&origin=search-results,116636212
5,"Final Exam: Certificate in Community Health Nursing - Year 1, Module CHS",,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/exam-it-is-important-to-use-this-document/113423959?queryID=d3c9a6fd73025efa06e45b7fc814b13c&origin=search-results,113423959
6,Community Health IV: Topic 4 - Occupational Hazards in Health Care (July 2024),,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/clinical-medicine/topic-4-occupational-hazards-in-health-care-setting-july-2024/104034984?queryID=d3c9a6fd73025efa06e45b7fc814b13c&origin=search-results,104034984
7,KMTC Admission Letter for Certificate in Community Health Assistant 2023/2024,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/clinical-medicine/stellanyoike-2-gmail/84631038?queryID=d3c9a6fd73025efa06e45b7fc814b13c&origin=search-results,84631038
8,DNS DCHN 224: Community Health Nursing End of Semester Exam MCQs,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/jan-24-cf-paper-1-mcq/152019623?queryID=d3c9a6fd73025efa06e45b7fc814b13c&origin=search-results,152019623
9,TVET CDACC 102106T4COH Community Health Strategy Practical Assessment Notes,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-nursing/strategy-prac-notes/150854999?queryID=d3c9a6fd73025efa06e45b7fc814b13c&origin=search-results,150854999
10,KENYA MEDICAL TRAINING COLLEGE: YEAR 1 COMMUNITY HEALTH NURSING EXAM SET 2,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/set-2-paeds-past-papers/150265471?queryID=d3c9a6fd73025efa06e45b7fc814b13c&origin=search-results,150265471
11,Kenya Medical Training College: Diploma in Community Health Nursing - Module 6,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/pharm-1-course-outline-direct-questions-from-covered-topics-to-help-learners-revise-seamlessly/148746053?queryID=d3c9a6fd73025efa06e45b7fc814b13c&origin=search-results,148746053
12,END OF SEM EXAM: COMMUNITY HEALTH ASSISTANTS ENTREPRENEURIAL SKILLS,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-assistant/entrepreneurial-skills-comm-health-may/147168915?queryID=d3c9a6fd73025efa06e45b7fc814b13c&origin=search-results,147168915
13,"End of Semester Exam: Diploma in Community Health Nursing (Year 3, Sem 1)",,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/31-end-of-semester-exam-pdf/143963258?queryID=d3c9a6fd73025efa06e45b7fc814b13c&origin=search-results,143963258
14,Diploma in Community Health Nursing: Module 5 Biomedical Sciences Outline,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/biomedical-sciences-course-outline/143463492?queryID=d3c9a6fd73025efa06e45b7fc814b13c&origin=search-results,143463492
15,DIPLOMA IN COMMUNITY HEALTH NURSING REVISION QUESTIONS SEM 1 2018,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-assistant/nursing-revision-questions/141741383?queryID=d3c9a6fd73025efa06e45b7fc814b13c&origin=search-results,141741383
16,Community Health Research Methods Syllabus IPBH 3510: Global Perspectives,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-assistant/2017-sfa-hcd-ipbh3510/141482110?queryID=d3c9a6fd73025efa06e45b7fc814b13c&origin=search-results,141482110
17,MEDICAL TRAINING MENTA COLLEGE KRN COMMUNITY HEALTH NURSING EXAM PAPER 3,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/fqe-june-2013-paper-3-1-1/141428259?queryID=d3c9a6fd73025efa06e45b7fc814b13c&origin=search-results,141428259
18,Certificate in Community Health Nursing: Case Study on Head Injury,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/edwin-yego-head-injury-case-study/141285433?queryID=d3c9a6fd73025efa06e45b7fc814b13c&origin=search-results,141285433
19,Sociology Manual - Lecture Notes for Community Health Assistants,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/sociology-manual-lecture-notes/141256164?queryID=d3c9a6fd73025efa06e45b7fc814b13c&origin=search-results,141256164
20,ANP 1109 Anatomy & Physiology Lecture Notes for Community Health Nursing,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/anatomy-physiology-lecture-notes/139801493?queryID=d3c9a6fd73025efa06e45b7fc814b13c&origin=search-results,139801493
21,POP HSS Timetable: Skills Development for Perioperative & Community Health,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/perioperative-theater-technology-diploma/pop-hss-timetable-this-course-is-required-to-sharpen-the-skills-of-learners/138324643?queryID=d3c9a6fd73025efa06e45b7fc814b13c&origin=search-results,138324643
22,Exam HIS - Community Health Information System Revision Notes,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/exam-his-revision-materials/137191336?queryID=d3c9a6fd73025efa06e45b7fc814b13c&origin=search-results,137191336
23,COMMUNITY HEALTH ASSISTANTS END OF SEM EXAM: ENTRY & MOBILIZATION,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-assistant/community-entry-and-community-mobilization-exam/135940730?queryID=d3c9a6fd73025efa06e45b7fc814b13c&origin=search-results,135940730
24,CHC 5.1: Resource Mobilisation Strategies for Community Health,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-assistant/chc-resource-mobilization/133113040?queryID=d3c9a6fd73025efa06e45b7fc814b13c&origin=search-results,133113040
25,End of Semester 2 Exam: Diploma in Community Health Nursing (Module:,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/orthopaedic-endocrine-daniel/132722576?queryID=d3c9a6fd73025efa06e45b7fc814b13c&origin=search-results,132722576
26,Community Health Assessment Report: Insights from 40 Households (KMT 2022),,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/html-code-srt/130019636?queryID=d3c9a6fd73025efa06e45b7fc814b13c&origin=search-results,130019636
27,SCHEME OF WORK: COMMUNITY HEALTH DEVELOPMENT & COUNSELLING THEORIES (DIPLOMA,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/scheme-of-work/127225059?queryID=d3c9a6fd73025efa06e45b7fc814b13c&origin=search-results,127225059
28,Family Nursing Project Report Format - BScN Community Health,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/family-nursing-care-report-format/123698042?queryID=d3c9a6fd73025efa06e45b7fc814b13c&origin=search-results,123698042
29,Lesson 3: Community Health Services - Easy Understanding Guide,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/lessson-3-com-health-easy-reading-and-understanding/118472297?queryID=d3c9a6fd73025efa06e45b7fc814b13c&origin=search-results,118472297
30,Community Health Assistant Report: Taita Taveta Campus (C/CHA/24067),,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/medical-report-and-analysis/118095911?queryID=d3c9a6fd73025efa06e45b7fc814b13c&origin=search-results,118095911
1,Family Nursing: The Fundamental Unit of Community Health Care,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/nursing-research/the-family-the-fundamental-unit-of-service/118012190?queryID=a7d23a7b04a9753c6c32a751ed9a9e7e&origin=search-results,118012190
2,Epidemiology 2016 - Community Health: Key Concepts and Preventive Strategies,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/public-health/epidemiology-2016-public-health-is-a-field-dedicated-to-protecting-and-improving-the-health-of/115708458?queryID=a7d23a7b04a9753c6c32a751ed9a9e7e&origin=search-results,115708458
3,Community Health Nursing Final Exam Lecture Notes (Comm Hlth Nsg),,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-assistant/comm-hlth-nsg-final/96573739?queryID=a7d23a7b04a9753c6c32a751ed9a9e7e&origin=search-results,96573739
4,KMTC Admission Letter for Certificate in Community Health Assistant 2023/2024,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-assistant/avulugwaw-gmail/89486508?queryID=a7d23a7b04a9753c6c32a751ed9a9e7e&origin=search-results,89486508
